PID,PowerCap,Time,Power (W),Temperature (C),Energy (J),GPU Utilization (%),Memory Utilization (%),Frequency,PCIe TX (KB/s),PCIe RX (KB/s)
0,30000,1740642365.249346,43.172,60,2.437603999999965,100.0,15.0,210,41.259765625,140.625
0,30000,1740642366.3149414,43.198,60,2.484898999999814,100.0,15.0,210,37.353515625,139.55078125
0,30000,1740642367.3788195,43.271,60,2.5321010000000115,100.0,17.0,210,39.697265625,138.4765625
0,30000,1740642368.442098,43.065,60,2.574818999999934,100.0,17.0,210,38.720703125,138.818359375
0,30000,1740642369.5045056,43.08,60,2.621644999999944,100.0,15.0,210,35.3515625,139.404296875
0,30000,1740642370.5699348,43.315,60,2.6684430000000248,100.0,16.0,210,39.013671875,138.525390625
0,30000,1740642371.6337028,42.814,60,2.711129999999912,100.0,4.0,210,37.98828125,139.16015625
0,30000,1740642372.70267,42.131,60,2.7571409999998195,100.0,4.0,210,47.65625,138.818359375
0,30000,1740642373.7716277,42.064,60,2.802733999999873,100.0,4.0,210,42.431640625,139.208984375
0,30000,1740642374.840767,42.058,60,2.8446050000000014,100.0,4.0,210,48.583984375,138.623046875
0,30000,1740642375.90867,42.055,60,2.890230999999858,100.0,4.0,210,40.869140625,139.208984375
0,30000,1740642376.9800954,39.967,60,2.9338419999999132,100.0,1.0,210,47.4609375,138.818359375
0,30000,1740642378.046033,40.777,60,2.974187000000029,100.0,3.0,210,45.1171875,138.134765625
0,30000,1740642379.1097853,40.821,60,3.0189029999999093,100.0,3.0,210,37.255859375,137.01171875
0,30000,1740642380.1724002,38.867,60,3.061375999999882,100.0,1.0,210,37.59765625,138.330078125
0,30000,1740642381.2414076,40.845,60,3.1019380000000183,100.0,3.0,210,47.4609375,137.79296875
0,30000,1740642382.3096855,40.844,60,3.146145999999817,100.0,3.0,210,43.84765625,138.671875
0,30000,1740642383.3788767,40.84,60,3.1907609999998385,100.0,3.0,210,47.36328125,138.96484375
0,30000,1740642384.4467716,40.815,60,3.2310390000000098,100.0,3.0,210,40.91796875,139.0625
0,30000,1740642385.515829,40.802,59,3.2756999999999152,100.0,3.0,210,47.65625,138.8671875
0,30000,1740642386.5843115,40.877,59,3.320077999999967,100.0,3.0,210,44.7265625,138.427734375
0,30000,1740642387.6527896,40.853,59,3.3607339999998658,100.0,3.0,210,45.80078125,139.2578125
0,30000,1740642388.7217987,40.812,59,3.4051419999998416,100.0,3.0,210,47.55859375,138.427734375
0,30000,1740642389.7899096,40.864,59,3.449908999999934,100.0,3.0,210,42.96875,138.18359375
0,30000,1740642390.8586102,40.872,59,3.490354000000025,100.0,3.0,210,47.509765625,138.57421875
0,30000,1740642391.9266913,40.827,59,3.534586999999874,100.0,3.0,210,43.26171875,139.892578125
0,30000,1740642392.9958074,40.899,59,3.5792039999998906,100.0,3.0,210,47.65625,139.306640625
0,30000,1740642394.0639489,40.856,59,3.623485999999957,100.0,3.0,210,40.869140625,138.818359375
0,30000,1740642395.1273468,40.834,59,3.6641779999999926,100.0,3.0,210,39.794921875,136.865234375
0,30000,1740642396.1918306,39.467,59,3.707193999999845,100.0,2.0,210,40.33203125,138.671875
0,30000,1740642397.2607493,40.88,59,3.7516259999999875,100.0,3.0,210,46.484375,138.4765625
0,30000,1740642398.329302,40.783,59,3.792301999999836,100.0,3.0,210,45.8984375,139.2578125
0,30000,1740642399.397303,40.728,59,3.8366229999999177,100.0,3.0,210,46.09375,139.2578125
0,30000,1740642400.4651864,40.738,59,3.8812299999999595,100.0,3.0,210,39.697265625,138.76953125
0,30000,1740642401.5340352,40.784,59,3.921756999999843,100.0,3.0,210,47.55859375,138.57421875
0,30000,1740642402.6033788,40.738,59,3.9658889999998337,100.0,3.0,210,44.140625,138.57421875
0,30000,1740642403.6712606,40.672,59,4.010285999999951,100.0,3.0,210,45.751953125,138.623046875
0,30000,1740642404.7394028,40.744,59,4.050531999999976,100.0,3.0,210,44.53125,139.013671875
0,30000,1740642405.8084567,40.712,59,4.095111999999972,100.0,3.0,210,46.923828125,139.306640625
0,30000,1740642406.8775434,40.72,59,4.139347999999927,100.0,3.0,210,46.435546875,138.916015625
0,30000,1740642407.9463646,40.744,59,4.179901999999856,100.0,3.0,210,47.412109375,138.330078125
0,30000,1740642409.0149393,40.804,59,4.224277999999913,100.0,3.0,210,45.849609375,138.96484375
0,30000,1740642410.0839558,40.667,59,4.268803999999818,100.0,3.0,210,43.5546875,139.2578125
0,30000,1740642411.147248,40.705,59,4.309062999999924,100.0,3.0,210,39.111328125,136.9140625
0,30000,1740642412.2116451,40.003,59,4.3525929999998425,100.0,3.0,210,38.28125,139.306640625
0,30000,1740642413.2806993,40.641,59,4.396482999999989,100.0,3.0,210,45.60546875,138.818359375
0,30000,1740642414.350504,40.639,59,4.436752999999953,100.0,3.0,210,46.044921875,136.23046875
0,30000,1740642415.412409,41.08,59,4.481601999999839,100.0,16.0,210,33.642578125,139.16015625
0,30000,1740642416.4774375,43.108,59,4.528765000000021,100.0,15.0,210,36.9140625,140.576171875
0,30000,1740642417.53986,43.048,59,4.571582000000035,100.0,17.0,210,37.744140625,140.0390625
0,30000,1740642418.6030354,42.969,59,4.618530999999848,100.0,15.0,210,39.208984375,138.134765625
0,30000,1740642419.66655,42.795,59,4.66524800000002,100.0,15.0,210,39.16015625,140.91796875
0,30000,1740642420.7288058,42.878,59,4.707576000000017,100.0,16.0,210,32.080078125,140.234375
0,30000,1740642421.793831,42.946,59,4.75397699999985,100.0,16.0,210,39.2578125,140.869140625
0,30000,1740642422.8581877,42.949,59,4.801040999999941,100.0,17.0,210,40.52734375,147.75390625
0,30000,1740642423.921703,43.063,59,4.843808999999965,100.0,15.0,210,39.892578125,147.55859375
0,30000,1740642424.9863577,43.102,59,4.890720999999985,100.0,17.0,210,41.50390625,140.185546875
0,30000,1740642426.0539753,43.08,59,4.93745899999999,100.0,16.0,210,39.0625,143.994140625
0,30000,1740642427.1145477,43.085,59,4.980487000000039,100.0,17.0,210,38.18359375,144.287109375
0,30000,1740642428.1763282,43.07,59,5.027521999999863,100.0,15.0,210,37.060546875,142.431640625
0,30000,1740642429.24161,42.998,59,5.070047999999815,100.0,15.0,210,42.1875,142.7734375
0,30000,1740642430.3042042,43.051,59,5.116794999999911,100.0,16.0,210,36.669921875,143.017578125
0,30000,1740642431.36622,42.95,59,5.1631700000000365,100.0,17.0,210,32.8125,145.703125
0,30000,1740642432.428754,42.949,59,5.205365999999913,100.0,17.0,210,36.1328125,139.013671875
0,30000,1740642433.4932752,42.837,59,5.252353999999968,100.0,15.0,210,42.67578125,142.724609375
0,30000,1740642434.5573297,42.916,59,5.299021999999923,100.0,16.0,210,43.06640625,141.064453125
0,30000,1740642435.6218047,42.947,59,5.341574000000037,100.0,15.0,210,43.06640625,139.306640625
0,30000,1740642436.6863124,42.893,59,5.3879799999999705,100.0,17.0,210,39.74609375,139.306640625
0,30000,1740642437.7524714,39.318,59,5.430472000000009,100.0,0.0,210,43.798828125,138.8671875
0,30000,1740642438.8228028,40.418,59,5.470975999999837,100.0,3.0,210,47.55859375,136.767578125
0,30000,1740642439.889378,40.792,59,5.515161000000035,100.0,3.0,210,42.67578125,137.841796875
0,30000,1740642440.9598186,40.702,59,5.559616000000005,100.0,3.0,210,46.240234375,139.16015625
0,30000,1740642442.0273843,40.646,59,5.59981700000003,100.0,3.0,210,44.53125,139.208984375
0,30000,1740642443.0916898,40.63,59,5.644326999999976,100.0,3.0,210,42.626953125,139.111328125
0,30000,1740642444.157885,38.489,59,5.6862089999999625,100.0,0.0,210,39.0625,139.306640625
0,30000,1740642445.225586,40.575,59,5.726398999999901,100.0,3.0,210,44.62890625,139.013671875
0,30000,1740642446.2928355,40.642,59,5.770920999999817,100.0,3.0,210,42.48046875,138.037109375
0,30000,1740642447.3613205,40.632,59,5.815217999999959,100.0,3.0,210,46.142578125,139.111328125
0,30000,1740642448.4281938,40.63,59,5.855249999999842,100.0,3.0,210,45.01953125,138.4765625
0,30000,1740642449.4968333,40.617,59,5.899584999999888,100.0,3.0,210,46.97265625,138.4765625
0,30000,1740642450.5669384,40.538,59,5.943543999999974,100.0,3.0,210,40.771484375,139.0625
0,30000,1740642451.634895,40.591,59,5.983870999999908,100.0,3.0,210,46.044921875,138.18359375
0,30000,1740642452.7014322,40.601,59,6.028075999999828,100.0,3.0,210,44.580078125,139.404296875
0,30000,1740642453.7722368,40.569,59,6.072451000000001,100.0,3.0,210,46.19140625,138.134765625
0,30000,1740642454.842652,40.59,59,6.112562999999909,100.0,3.0,210,46.728515625,139.16015625
0,30000,1740642455.9077463,40.602,59,6.153067999999848,100.0,3.0,210,43.1640625,138.916015625
0,30000,1740642456.9777067,40.625,59,6.1973639999998795,100.0,3.0,210,45.99609375,138.720703125
0,30000,1740642458.0465944,40.536,59,6.2412299999998595,100.0,3.0,210,44.04296875,139.16015625
0,30000,1740642459.1099458,40.53,59,6.281553000000031,100.0,3.0,210,42.28515625,137.98828125
0,30000,1740642460.1735356,38.716,59,6.323638999999957,100.0,0.0,210,35.44921875,138.96484375
0,30000,1740642461.242075,40.589,59,6.367702000000008,100.0,3.0,210,45.068359375,139.453125
0,30000,1740642462.3107862,40.614,59,6.408206999999948,100.0,3.0,210,46.97265625,138.57421875
0,30000,1740642463.380848,40.657,59,6.4524099999998725,100.0,3.0,210,45.166015625,139.16015625
0,30000,1740642464.447045,40.665,59,6.49694999999997,100.0,3.0,210,43.26171875,138.4765625
0,30000,1740642465.515365,40.681,59,6.537308999999823,100.0,3.0,210,46.044921875,138.76953125
0,30000,1740642466.5840466,40.582,59,6.581252999999833,100.0,3.0,210,44.677734375,138.8671875
0,30000,1740642467.652032,40.633,59,6.625594999999976,100.0,3.0,210,45.849609375,139.208984375
0,30000,1740642468.7184868,40.667,59,6.665743999999904,100.0,3.0,210,41.259765625,139.306640625
0,30000,1740642469.7884774,40.613,59,6.710164999999961,100.0,3.0,210,46.142578125,138.427734375
0,30000,1740642470.8586571,40.566,59,6.754260999999815,100.0,3.0,210,44.62890625,138.96484375
0,30000,1740642471.9220505,40.588,59,6.794660000000022,100.0,3.0,210,42.626953125,137.890625
0,30000,1740642472.9899545,40.496,59,6.838797999999997,100.0,3.0,210,45.99609375,138.037109375
0,30000,1740642474.0580251,40.514,59,6.882687000000033,100.0,3.0,210,42.333984375,139.111328125
0,30000,1740642475.1223204,40.534,59,6.922923999999966,100.0,3.0,210,40.4296875,137.890625
0,30000,1740642476.1901202,39.293,59,6.965721999999914,100.0,1.0,210,42.08984375,139.16015625
0,30000,1740642477.2573063,40.61,59,7.009735999999975,100.0,3.0,210,43.5546875,138.37890625
0,30000,1740642478.3269317,40.576,59,7.050000999999838,100.0,3.0,210,45.3125,139.0625
0,30000,1740642479.3931088,40.521,59,7.09409299999993,100.0,3.0,210,45.1171875,139.013671875
0,30000,1740642480.4572012,40.504,59,7.13838799999985,100.0,3.0,210,36.9140625,139.306640625
0,30000,1740642481.5304453,41.706,59,7.179934000000003,100.0,17.0,210,52.685546875,141.162109375
0,30000,1740642482.5935323,42.836,59,7.226558999999952,100.0,17.0,210,35.986328125,140.087890625
0,30000,1740642483.6546571,42.888,59,7.273474999999962,100.0,15.0,210,37.158203125,141.162109375
0,30000,1740642484.718832,42.816,59,7.315991999999824,100.0,17.0,210,40.4296875,140.771484375
0,30000,1740642485.7835188,42.886,59,7.362756999999874,100.0,17.0,210,41.064453125,139.892578125
0,30000,1740642486.845679,42.906,59,7.40939000000003,100.0,17.0,210,36.474609375,136.5234375
0,30000,1740642487.9098604,42.823,59,7.451636000000008,100.0,15.0,210,37.060546875,138.96484375
0,30000,1740642488.9726954,42.856,59,7.498499999999922,100.0,17.0,210,37.20703125,136.962890625
0,30000,1740642490.035808,42.872,59,7.545300999999881,100.0,15.0,210,38.134765625,139.990234375
0,30000,1740642491.0982673,42.834,59,7.587869999999839,100.0,17.0,210,38.720703125,138.720703125
0,30000,1740642492.1587884,42.83,59,7.634412999999995,100.0,15.0,210,35.05859375,138.28125
0,30000,1740642493.2219458,42.69,59,7.676436999999851,100.0,15.0,210,38.037109375,139.94140625
0,30000,1740642494.2862263,42.772,59,7.7227550000000065,100.0,15.0,210,34.033203125,142.724609375
0,30000,1740642495.3501818,42.794,59,7.769570999999814,100.0,17.0,210,35.888671875,140.72265625
0,30000,1740642496.4148865,42.771,59,7.812115999999833,100.0,17.0,210,40.478515625,141.357421875
0,30000,1740642497.4790254,42.703,59,7.858714999999847,100.0,15.0,210,40.13671875,140.91796875
0,30000,1740642498.5422313,42.848,58,7.905085999999983,100.0,17.0,210,37.158203125,140.234375
0,30000,1740642499.6066856,42.813,59,7.947216000000026,100.0,15.0,210,37.890625,141.748046875
0,30000,1740642500.670888,42.886,59,7.99420299999997,100.0,17.0,210,39.74609375,141.2109375
0,30000,1740642501.7325234,42.817,59,8.040990999999849,100.0,15.0,210,35.7421875,141.455078125
0,30000,1740642502.7966092,42.663,59,8.083351999999877,100.0,15.0,210,41.064453125,139.794921875
0,30000,1740642503.864505,41.728,59,8.1286869999999,100.0,4.0,210,44.677734375,139.111328125
0,30000,1740642504.9328916,41.856,59,8.174517999999807,100.0,4.0,210,45.703125,138.818359375
0,30000,1740642506.0009344,41.806,59,8.21596199999999,100.0,4.0,210,46.044921875,138.76953125
0,30000,1740642507.065884,41.87,59,8.261156999999912,100.0,4.0,210,35.986328125,138.4765625
0,30000,1740642508.1283183,39.6,59,8.303719999999885,100.0,0.0,210,33.59375,139.306640625
0,30000,1740642509.1967063,39.716,59,8.343805999999859,100.0,3.0,210,46.044921875,139.013671875
0,30000,1740642510.2649443,40.645,59,8.38793799999985,100.0,3.0,210,45.1171875,139.013671875
0,30000,1740642511.3311498,40.622,59,8.432438999999931,100.0,3.0,210,45.8984375,139.0625
0,30000,1740642512.3993814,40.62,59,8.472683999999845,100.0,3.0,210,46.630859375,138.720703125
0,30000,1740642513.4700615,40.658,59,8.517213999999967,100.0,3.0,210,42.28515625,138.28125
0,30000,1740642514.5394773,40.655,59,8.561524999999847,100.0,3.0,210,46.09375,138.720703125
0,30000,1740642515.605435,40.647,59,8.601566999999932,100.0,3.0,210,44.580078125,138.623046875
0,30000,1740642516.6732948,40.708,59,8.646007999999938,100.0,3.0,210,45.8984375,143.994140625
0,30000,1740642517.7414749,40.586,59,8.690043999999943,100.0,3.0,210,45.1171875,140.576171875
0,30000,1740642518.8120713,40.588,59,8.730403000000024,100.0,3.0,210,46.630859375,144.3359375
0,30000,1740642519.8804872,40.644,59,8.774629999999888,100.0,3.0,210,46.044921875,143.603515625
0,30000,1740642520.9496415,40.585,59,8.819019000000026,100.0,3.0,210,49.365234375,138.623046875
0,30000,1740642522.0201738,40.563,59,8.859122999999954,100.0,3.0,210,49.8046875,139.306640625
0,30000,1740642523.0835545,40.644,59,8.899690999999848,100.0,3.0,210,43.212890625,138.525390625
0,30000,1740642524.1489952,38.887,59,8.941699999999855,100.0,0.0,210,38.720703125,138.671875
0,30000,1740642525.219827,40.139,59,8.985791999999947,100.0,3.0,210,47.021484375,139.111328125
0,30000,1740642526.2863445,40.73,59,9.02644999999984,100.0,3.0,210,42.919921875,138.720703125
0,30000,1740642527.3548932,40.54,59,9.070285999999896,100.0,3.0,210,46.58203125,138.96484375
0,30000,1740642528.4238346,40.289,59,9.114190999999892,100.0,3.0,210,45.849609375,139.16015625
0,30000,1740642529.490862,40.559,59,9.154529999999795,100.0,3.0,210,48.291015625,139.2578125
0,30000,1740642530.5593233,40.622,59,9.198558999999932,100.0,3.0,210,42.96875,138.916015625
0,30000,1740642531.629494,40.596,59,9.242942999999968,100.0,3.0,210,46.044921875,139.013671875
0,30000,1740642532.6978817,40.752,59,9.283207999999831,100.0,3.0,210,45.556640625,138.96484375
0,30000,1740642533.7662005,40.716,59,9.327787999999828,100.0,3.0,210,46.77734375,138.671875
0,30000,1740642534.8320901,40.644,59,9.372021999999788,100.0,3.0,210,46.044921875,138.37890625
0,30000,1740642535.902479,40.676,59,9.412497999999914,100.0,3.0,210,42.041015625,139.013671875
0,30000,1740642536.9716897,40.678,59,9.456865999999991,100.0,3.0,210,48.33984375,139.16015625
0,30000,1740642538.0387094,40.668,59,9.500864999999976,100.0,3.0,210,45.5078125,139.111328125
0,30000,1740642539.1045823,40.664,59,9.541156999999885,100.0,3.0,210,42.724609375,136.572265625
0,30000,1740642540.170877,39.008,59,9.583610999999792,100.0,0.0,210,37.98828125,139.35546875
0,30000,1740642541.2401466,40.732,59,9.627597999999807,100.0,4.0,210,46.826171875,138.037109375
0,30000,1740642542.3082983,40.8,59,9.667981999999938,100.0,4.0,210,45.5078125,139.0625
0,30000,1740642543.3743167,40.771,59,9.712189999999964,100.0,3.0,210,39.990234375,139.208984375
0,30000,1740642544.4441135,40.739,59,9.75667599999997,100.0,4.0,210,45.99609375,139.0625
0,30000,1740642545.5101285,40.835,59,9.80103199999985,100.0,3.0,210,45.01953125,137.890625
0,30000,1740642546.5836117,40.78,59,9.841711999999916,100.0,3.0,210,49.609375,138.818359375
0,30000,1740642547.644958,42.321,59,9.88801999999987,100.0,15.0,210,34.326171875,138.720703125
0,30000,1740642548.7078993,42.863,59,9.930204999999887,100.0,16.0,210,37.158203125,138.96484375
0,30000,1740642549.7693038,42.888,59,9.976686999999856,100.0,15.0,210,36.669921875,136.572265625
0,30000,1740642550.8329654,42.923,59,10.023668999999927,100.0,17.0,210,38.4765625,139.892578125
0,30000,1740642551.897794,42.862,59,10.06612599999994,100.0,15.0,210,41.40625,140.91796875
0,30000,1740642552.9610813,42.879,59,10.112592999999833,100.0,17.0,210,38.330078125,138.134765625
0,30000,1740642554.02602,42.823,59,10.158957999999984,100.0,15.0,210,35.205078125,141.259765625
0,30000,1740642555.090336,42.962,59,10.201790999999957,100.0,17.0,210,37.5,139.0625
0,30000,1740642556.151338,43.031,59,10.248884999999973,100.0,15.0,210,36.42578125,138.18359375
0,30000,1740642557.2147892,42.928,59,10.295795999999882,100.0,17.0,210,38.134765625,140.625
0,30000,1740642558.2810073,42.924,59,10.338341999999784,100.0,15.0,210,42.48046875,140.91796875
0,30000,1740642559.3452346,42.918,59,10.38488099999995,100.0,17.0,210,36.572265625,136.03515625
0,30000,1740642560.4088318,42.905,59,10.431823999999779,100.0,15.0,210,37.548828125,137.40234375
0,30000,1740642561.4732938,42.823,59,10.474499999999807,100.0,17.0,210,38.037109375,134.47265625
0,30000,1740642562.5346117,42.829,59,10.521092999999837,100.0,15.0,210,36.865234375,138.525390625
0,30000,1740642563.5995133,42.78,59,10.563289999999824,100.0,17.0,210,40.478515625,140.91796875
0,30000,1740642564.6623292,42.881,59,10.609630999999808,100.0,15.0,210,33.447265625,140.576171875
0,30000,1740642565.7242403,42.923,59,10.656540999999834,100.0,16.0,210,32.666015625,138.232421875
0,30000,1740642566.7864742,42.827,59,10.699226999999837,100.0,15.0,210,36.474609375,139.6484375
0,30000,1740642567.8507419,42.88,59,10.746156999999812,100.0,17.0,210,38.4765625,132.470703125
0,30000,1740642568.9147646,42.924,59,10.792777999999771,100.0,15.0,210,39.16015625,138.96484375
0,30000,1740642569.9835446,41.579,59,10.833977999999888,100.0,4.0,210,46.337890625,138.96484375
0,30000,1740642571.0474036,42.0,59,10.879970999999841,100.0,4.0,210,39.794921875,137.01171875
0,30000,1740642572.107688,40.632,59,10.923952999999983,100.0,1.0,210,33.49609375,138.96484375
0,30000,1740642573.176532,40.167,59,10.964015999999901,100.0,3.0,210,47.4609375,138.96484375
0,30000,1740642574.2456195,40.746,59,11.00815099999977,100.0,3.0,210,44.287109375,139.013671875
0,30000,1740642575.3137157,40.725,59,11.052602999999863,100.0,3.0,210,46.09375,138.525390625
0,30000,1740642576.3827603,40.747,59,11.092826999999943,100.0,3.0,210,41.845703125,138.671875
0,30000,1740642577.4507892,40.716,59,11.13736199999994,100.0,3.0,210,45.947265625,137.20703125
0,30000,1740642578.5200133,40.694,59,11.18155899999988,100.0,3.0,210,46.2890625,138.623046875
0,30000,1740642579.5880246,40.652,59,11.222014999999828,100.0,3.0,210,45.947265625,139.111328125
0,30000,1740642580.657152,40.76,59,11.266366999999946,100.0,3.0,210,47.412109375,139.111328125
0,30000,1740642581.7259912,40.817,59,11.311097999999902,100.0,3.0,210,43.1640625,138.232421875
0,30000,1740642582.794425,40.842,59,11.351500999999871,100.0,3.0,210,46.337890625,138.720703125
0,30000,1740642583.8628972,40.83,59,11.395721999999978,100.0,3.0,210,44.287109375,139.0625
0,30000,1740642584.93224,40.798,59,11.440200999999888,100.0,3.0,210,48.388671875,138.623046875
0,30000,1740642586.000365,40.813,59,11.484404999999924,100.0,3.0,210,42.3828125,138.76953125
0,30000,1740642587.064531,40.82,59,11.525057999999945,100.0,3.0,210,41.162109375,136.279296875
0,30000,1740642588.1259081,39.202,59,11.567121999999927,100.0,1.0,210,35.205078125,139.0625
0,30000,1740642589.1938875,39.589,59,11.60677399999986,100.0,3.0,210,45.80078125,138.916015625
0,30000,1740642590.2625718,40.843,59,11.647533999999723,100.0,3.0,210,43.115234375,139.111328125
0,30000,1740642591.3312492,40.852,59,11.692055999999866,100.0,3.0,210,46.826171875,137.939453125
0,30000,1740642592.3998623,40.707,59,11.736109999999826,100.0,3.0,210,44.921875,138.57421875
0,30000,1740642593.4688773,40.805,59,11.7766859999997,100.0,3.0,210,47.705078125,139.2578125
0,30000,1740642594.538034,40.82,59,11.820933999999852,100.0,3.0,210,43.310546875,138.18359375
0,30000,1740642595.6069937,40.73,59,11.865404999999782,100.0,3.0,210,47.412109375,138.671875
0,30000,1740642596.675933,40.712,59,11.905612999999903,100.0,3.0,210,42.041015625,138.4765625
0,30000,1740642597.7450223,40.716,59,11.950140999999803,100.0,3.0,210,47.314453125,138.8671875
0,30000,1740642598.8137932,40.642,59,11.99425499999984,100.0,3.0,210,45.703125,138.18359375
0,30000,1740642599.8817365,40.673,59,12.03471999999988,100.0,3.0,210,45.80078125,144.287109375
0,30000,1740642600.951093,40.746,59,12.079099999999698,100.0,4.0,210,45.458984375,139.306640625
0,30000,1740642602.020121,40.914,59,12.123872999999776,100.0,4.0,210,45.1171875,143.26171875
