PID,PowerCap,Time,Power (W),Temperature (C),Energy (J),GPU Utilization (%),Memory Utilization (%),Frequency,PCIe TX (KB/s),PCIe RX (KB/s)
0,30000,1740637618.6975148,40.753,60,4.55575900000008,100.0,3.0,210,46.97265625,139.013671875
0,30000,1740637619.766442,40.774,60,4.6000289999999495,100.0,3.0,210,46.337890625,139.6484375
0,30000,1740637620.8297546,39.937,60,4.639799000000039,100.0,3.0,210,38.96484375,137.255859375
0,30000,1740637621.9058654,44.314,59,4.688482000000022,100.0,28.999999999999996,210,55.37109375,139.453125
0,30000,1740637622.9738314,46.304,59,4.739258999999947,100.0,28.999999999999996,210,42.7734375,140.13671875
0,30000,1740637624.0423262,46.239,59,4.785370999999941,100.0,16.0,210,43.75,139.74609375
0,30000,1740637625.1088035,46.179,59,4.836099000000104,100.0,17.0,210,39.6484375,141.064453125
0,30000,1740637626.185382,46.244,59,4.887149000000136,100.0,18.0,210,56.103515625,139.6484375
0,30000,1740637627.252467,46.668,59,4.932843000000048,100.0,27.0,210,42.919921875,136.767578125
0,30000,1740637628.3175192,46.608,59,4.982878000000028,100.0,28.999999999999996,210,37.6953125,138.37890625
0,30000,1740637629.3834555,45.599,59,5.032701999999972,100.0,28.000000000000004,210,38.427734375,135.64453125
0,30000,1740637630.4535017,45.758,59,5.07835399999999,100.0,17.0,210,45.1171875,141.2109375
0,30000,1740637631.5213897,45.896,59,5.12842599999999,100.0,18.0,210,42.1875,137.939453125
0,30000,1740637632.5851693,46.305,59,5.179370999999946,100.0,18.0,210,37.548828125,134.326171875
0,30000,1740637633.6502736,46.561,59,5.225182000000132,100.0,28.999999999999996,210,39.013671875,137.158203125
0,30000,1740637634.7177017,46.243,59,5.27492600000005,100.0,28.999999999999996,210,41.9921875,139.2578125
0,30000,1740637635.7851434,45.505,59,5.324933999999985,100.0,28.000000000000004,210,35.546875,141.9921875
0,30000,1740637636.8536322,45.492,59,5.370214000000033,100.0,17.0,210,43.603515625,140.869140625
0,30000,1740637637.9227672,45.552,59,5.419630999999981,100.0,18.0,210,40.33203125,138.28125
0,30000,1740637638.9902833,45.856,60,5.4697510000000875,100.0,20.0,210,41.552734375,138.0859375
0,30000,1740637640.0584502,46.048,60,5.515094999999974,100.0,28.999999999999996,210,42.1875,137.109375
0,30000,1740637641.1270368,45.185,59,5.5606699999998455,100.0,28.000000000000004,210,44.384765625,137.158203125
0,30000,1740637642.187792,45.401,59,5.610300000000052,100.0,26.0,210,32.2265625,138.0859375
0,30000,1740637643.2579446,45.609,59,5.655409999999847,100.0,18.0,210,44.7265625,140.966796875
0,30000,1740637644.3262236,45.82,60,5.701103999999759,100.0,19.0,210,43.5546875,139.84375
0,30000,1740637645.3935869,45.98,60,5.751095999999734,100.0,18.0,210,42.919921875,140.13671875
0,30000,1740637646.4678972,43.341,60,5.797366999999895,100.0,4.0,210,50.390625,139.55078125
0,30000,1740637647.5371795,42.171,60,5.839097999999694,100.0,4.0,210,47.314453125,138.330078125
0,30000,1740637648.6052365,42.094,60,5.885180999999875,100.0,4.0,210,45.947265625,138.8671875
0,30000,1740637649.6734512,42.04,60,5.930919999999787,100.0,4.0,210,45.947265625,138.28125
0,30000,1740637650.742466,42.08,60,5.972794999999678,100.0,4.0,210,43.26171875,144.140625
0,30000,1740637651.8114445,42.093,60,6.018672999999808,100.0,4.0,210,47.119140625,145.21484375
0,30000,1740637652.880046,41.091,60,6.062902999999778,100.0,3.0,210,41.357421875,144.7265625
0,30000,1740637653.9489844,41.024,60,6.1035609999999,100.0,4.0,210,50.09765625,138.0859375
0,30000,1740637655.01669,41.008,60,6.147983999999724,100.0,4.0,210,44.384765625,138.0859375
0,30000,1740637656.0849278,41.008,60,6.192777999999862,100.0,3.0,210,50.048828125,137.98828125
0,30000,1740637657.1460035,40.95,60,6.233162999999877,100.0,4.0,210,38.134765625,136.181640625
