30000,30000,526.8123128414154,21.622296000000006,41.507900809716595,59.62348178137652
35000,35000,525.9631361961365,21.509905000000344,41.400926977687625,60.22920892494929
40000,40000,521.7591540813446,21.57943000000023,41.75355214723927,60.4560327198364
45000,45000,408.6493351459503,18.137503999999808,44.8814502617801,61.65183246073298
50000,50000,313.06248784065247,15.437691000000086,49.83411262798635,63.30034129692833
55000,55000,254.15694189071655,13.754365999999663,54.81864705882353,64.78571428571429
60000,60000,221.09579634666443,13.11606399999937,60.008391304347825,66.10144927536231
65000,65000,190.2463743686676,12.198820000000069,64.95273033707865,67.51685393258427
70000,70000,161.32072925567627,11.14087199999949,69.83130463576158,68.8543046357616
75000,75000,142.2441177368164,10.511221000000205,74.79892481203007,70.06766917293233
80000,80000,130.63344359397888,10.328739999999925,79.90477868852459,71.50819672131148
85000,85000,116.45626878738403,9.756999000000633,84.71761467889908,72.33944954128441
90000,90000,108.2192919254303,9.583623999999872,89.60331683168316,73.63366336633663
95000,95000,102.67022776603699,9.583174000000326,94.37835416666667,74.63541666666667
100000,100000,97.31901788711548,9.552275000000009,99.38002197802199,75.84615384615384
105000,105000,93.0604658126831,9.621157999999923,104.47768965517241,76.97701149425288
110000,110000,90.00327062606812,9.68372700000009,108.89158333333333,78.11904761904762
115000,115000,86.65583658218384,9.72441099999969,113.36518518518518,79.12345679012346
120000,120000,85.48484778404236,9.890774999999849,117.01808750000001,80.1625
125000,125000,84.43047714233398,10.043877000000066,120.37372151898734,80.89873417721519
130000,130000,83.36960053443909,10.161302999999862,123.81332051282051,81.78205128205128
