PID,PowerCap,Time,Power (W),Temperature (C),Energy (J),GPU Utilization (%),Memory Utilization (%),Frequency,PCIe TX (KB/s),PCIe RX (KB/s)
0,30000,1740626971.95807,30.439,41,0.03166800000008152,2.0,1.0,210,36.1328125,141.40625
0,30000,1740626973.0176852,39.43,42,0.07068899999990208,100.0,15.0,210,32.8125,140.966796875
0,30000,1740626974.081486,39.879,42,0.11416000000008353,100.0,16.0,210,39.74609375,142.919921875
0,30000,1740626975.1581066,39.841,42,0.15780799999993178,100.0,17.0,210,53.90625,138.525390625
0,30000,1740626976.2280383,39.918,42,0.19753300000002127,100.0,16.0,210,51.953125,142.626953125
0,30000,1740626977.289824,40.047,42,0.2407259999999951,100.0,15.0,210,30.859375,139.892578125
0,30000,1740626978.3565817,39.231,42,0.2826390000000174,100.0,15.0,210,36.767578125,141.064453125
0,30000,1740626979.4320347,40.149,43,0.3223330000000715,100.0,17.0,210,56.0546875,139.990234375
0,30000,1740626980.4913034,40.328,43,0.36589600000002065,100.0,15.0,210,34.1796875,139.16015625
0,30000,1740626981.5546649,40.447,43,0.4102740000000722,100.0,15.0,210,32.763671875,141.796875
0,30000,1740626982.6164477,40.335,43,0.4503580000000511,100.0,15.0,210,36.767578125,137.98828125
0,30000,1740626983.6776443,40.322,44,0.4944629999999961,100.0,15.0,210,35.205078125,141.6015625
0,30000,1740626984.7400453,40.321,44,0.5344820000000254,100.0,17.0,210,36.9140625,141.2109375
0,30000,1740626985.80326,40.338,44,0.5784960000000865,100.0,16.0,210,38.525390625,138.96484375
0,30000,1740626986.8690913,40.351,44,0.62232599999993,100.0,17.0,210,42.3828125,138.671875
0,30000,1740626987.9322479,40.376,44,0.6624759999999696,100.0,15.0,210,33.740234375,138.134765625
0,30000,1740626989.0058675,40.32,44,0.7066299999999046,100.0,14.000000000000002,210,49.21875,142.919921875
0,30000,1740626990.0600955,39.731,45,0.7497929999999542,100.0,15.0,210,33.349609375,91.259765625
0,30000,1740626991.123905,39.518,44,0.7894369999999071,100.0,15.0,210,38.0859375,144.140625
0,30000,1740626992.1826434,39.935,45,0.8330690000000232,100.0,15.0,210,37.40234375,115.91796875
0,30000,1740626993.2507322,40.279,45,0.8768079999999827,100.0,16.0,210,48.193359375,141.064453125
0,30000,1740626994.3108003,40.505,45,0.9171910000000025,100.0,14.000000000000002,210,33.7890625,139.55078125
0,30000,1740626995.374129,40.132,45,0.960552000000007,100.0,15.0,210,37.40234375,144.384765625
0,30000,1740626996.4397414,40.266,45,1.00076399999989,100.0,15.0,210,41.2109375,148.486328125
0,30000,1740626997.501567,40.228,45,1.0441269999998894,100.0,15.0,210,37.40234375,140.72265625
0,30000,1740626998.5758514,40.89,46,1.0884269999999105,100.0,17.0,210,50.537109375,141.2109375
0,30000,1740626999.6385415,40.935,46,1.128973999999971,100.0,17.0,210,37.40234375,141.30859375
0,30000,1740627000.7013028,40.882,46,1.173232999999982,100.0,16.0,210,35.986328125,141.50390625
0,30000,1740627001.773251,40.912,46,1.2177280000000792,100.0,15.0,210,42.28515625,143.505859375
0,30000,1740627002.838652,40.995,46,1.2623969999999645,100.0,15.0,210,40.185546875,150.634765625
0,30000,1740627003.9013815,40.836,46,1.303126999999904,100.0,17.0,210,36.62109375,139.990234375
0,30000,1740627004.9657924,40.911,46,1.3473659999999654,100.0,16.0,210,37.98828125,140.72265625
0,30000,1740627006.0282292,40.879,46,1.3880569999998897,100.0,17.0,210,36.5234375,142.529296875
0,30000,1740627007.0913634,40.838,47,1.432655000000068,100.0,15.0,210,38.0859375,140.869140625
0,30000,1740627008.1550434,40.921,47,1.4771579999999176,100.0,17.0,210,38.57421875,141.6015625
0,30000,1740627009.2191715,40.978,47,1.5175199999998767,100.0,16.0,210,38.427734375,139.6484375
