PID,PowerCap,Time,Power (W),Temperature (C),Energy (J),GPU Utilization (%),Memory Utilization (%),Frequency,PCIe TX (KB/s),PCIe RX (KB/s)
0,30000,1740631778.485055,29.207,61,0.030704000000014275,96.0,20.0,210,34.326171875,140.771484375
0,30000,1740631779.5554678,45.692,61,0.08078900000009526,100.0,13.0,210,45.80078125,142.333984375
0,30000,1740631780.6228597,46.946,61,0.12682500000005348,100.0,23.0,210,39.6484375,135.986328125
0,30000,1740631781.6965153,46.98,61,0.17757200000005469,100.0,26.0,210,53.271484375,134.228515625
0,30000,1740631782.7662146,47.024,61,0.22796500000004016,100.0,28.999999999999996,210,55.17578125,94.482421875
0,30000,1740631783.8436484,46.088,61,0.2789380000001529,100.0,17.0,210,58.642578125,138.37890625
0,30000,1740631784.9072783,46.293,61,0.32524800000010146,100.0,18.0,210,36.279296875,137.79296875
0,30000,1740631785.9754221,46.193,61,0.3758090000001175,100.0,14.000000000000002,210,41.748046875,139.16015625
0,30000,1740631787.0430372,46.191,61,0.42633200000000215,100.0,25.0,210,38.37890625,138.720703125
0,30000,1740631788.1169746,46.755,61,0.47187800000006064,100.0,27.0,210,52.1484375,140.185546875
0,30000,1740631789.1862962,46.608,61,0.5218159999999443,100.0,28.000000000000004,210,39.0625,139.794921875
0,30000,1740631790.2513022,45.497,61,0.5719550000001163,100.0,19.0,210,38.330078125,138.916015625
0,30000,1740631791.3266985,45.733,61,0.6173240000000533,100.0,17.0,210,52.83203125,150.537109375
0,30000,1740631792.3924205,45.946,61,0.6633340000000771,100.0,22.0,210,39.892578125,139.501953125
0,30000,1740631793.4560692,46.191,61,0.7137230000000727,100.0,26.0,210,34.765625,138.37890625
0,30000,1740631794.5230894,46.552,61,0.7588730000002215,100.0,28.999999999999996,210,37.40234375,135.791015625
0,30000,1740631795.5888803,46.235,61,0.8092630000001009,100.0,26.0,210,39.599609375,139.208984375
0,30000,1740631796.6534724,45.617,61,0.8591390000001411,100.0,19.0,210,41.064453125,138.330078125
0,30000,1740631797.7222655,45.863,61,0.9043520000000171,100.0,14.000000000000002,210,41.845703125,137.158203125
0,30000,1740631798.7815838,45.818,61,0.9543030000002091,100.0,22.0,210,42.08984375,98.486328125
0,30000,1740631799.8426712,46.153,61,1.0050560000001951,100.0,26.0,210,32.8125,152.392578125
0,30000,1740631800.905051,46.243,61,1.0503340000000208,100.0,28.000000000000004,210,37.109375,134.86328125
0,30000,1740631801.9683564,46.164,61,1.1001260000000457,100.0,28.999999999999996,210,38.623046875,135.546875
0,30000,1740631803.0385542,45.568,61,1.1502470000000358,100.0,17.0,210,42.1875,138.57421875
0,30000,1740631804.1034725,46.853,61,1.1973910000001524,100.0,18.0,210,40.576171875,139.306640625
0,30000,1740631805.169032,46.69,61,1.248316000000159,100.0,16.0,210,36.9140625,141.6015625
0,30000,1740631806.2325983,46.599,61,1.299603000000161,100.0,22.0,210,39.599609375,135.205078125
0,30000,1740631807.2944517,47.006,61,1.3452480000000833,100.0,26.0,210,35.107421875,114.892578125
