30000,30000,544.6648724079132,22.909188999999287,42.57838039215686,60.34705882352941
35000,35000,542.6026122570038,23.077662000000146,42.958944881889764,60.8996062992126
40000,40000,537.2737011909485,22.914489000000003,43.03549105367793,60.94234592445328
45000,45000,443.0878748893738,20.100762999999915,45.84566506024097,62.144578313253014
50000,50000,348.146390914917,17.22620800000027,50.02623619631902,63.40490797546012
55000,55000,278.02441453933716,15.075839000000087,54.84491153846154,64.78076923076924
60000,60000,232.93248176574707,13.796186999999918,59.85127981651376,66.19266055045871
65000,65000,194.51742386817932,12.459820000000263,64.87551098901099,67.45054945054945
70000,70000,168.98801684379578,11.658587999999781,69.93690506329114,68.83544303797468
75000,75000,148.82793474197388,11.016759999999977,74.81289928057554,70.14388489208633
80000,80000,130.55126428604126,10.283335999999963,79.64456557377049,71.18852459016394
85000,85000,120.80999851226807,10.103250000000116,84.53443362831858,72.32743362831859
90000,90000,113.52416205406189,10.042578999999932,89.39440566037736,73.59433962264151
95000,95000,106.916818857193,9.965346999999838,94.34593999999998,74.72
100000,100000,102.66934609413147,10.020080999999891,98.97379166666667,75.96875
105000,105000,98.5490894317627,10.083479000000352,103.64278260869565,76.96739130434783
110000,110000,95.27147197723389,10.169562000000042,108.01656179775281,77.9438202247191
115000,115000,92.03757500648499,10.21617399999991,112.17540697674417,78.95348837209302
120000,120000,91.94832181930542,10.49102999999991,115.29512790697673,79.79069767441861
125000,125000,90.97798728942871,10.622102999999925,117.9574705882353,80.55294117647058
130000,130000,89.87141370773315,10.723209000000224,120.75878571428571,81.13095238095238
