30000,30000,178.82388281822205,7.299890000000232,41.254797619047615,49.732142857142854
35000,35000,176.78277611732483,7.36543400000005,42.128024096385545,55.295180722891565
40000,40000,175.83289170265198,7.397916000000123,42.58250909090909,57.32727272727273
45000,45000,150.61187839508057,6.672574000000168,44.78010638297872,59.13475177304964
50000,50000,115.34098529815674,5.650481000000127,49.66566666666667,61.23148148148148
55000,55000,94.14104866981506,5.086371000000099,54.76928409090909,63.06818181818182
60000,60000,80.12745189666748,4.69762999999989,59.71777333333333,64.22666666666667
65000,65000,69.47394013404846,4.414571000000024,64.5062,65.4
70000,70000,61.01589894294739,4.164234999999962,69.58056140350877,66.82456140350877
75000,75000,53.40199542045593,3.938989999999876,74.59058,67.58
80000,80000,48.172672748565674,3.7686670000002778,79.3022,68.68888888888888
85000,85000,43.850241899490356,3.638110000000097,84.07126829268293,69.60975609756098
90000,90000,41.71433234214783,3.6598630000000867,88.95564102564103,70.25641025641026
95000,95000,40.54483342170715,3.759123000000045,93.81847368421052,71.5
100000,100000,39.47070002555847,3.847870999999941,99.06729729729729,72.62162162162163
105000,105000,39.486546754837036,4.001408000000083,102.89075675675676,73.78378378378379
110000,110000,38.39923095703125,4.09293700000012,107.83608333333333,74.52777777777777
115000,115000,38.563464641571045,4.185977999999977,110.14247222222222,75.16666666666667
120000,120000,37.41564130783081,4.234398999999939,114.72228571428572,76.08571428571429
125000,125000,37.44101929664612,4.287530000000061,115.95917142857142,76.6
130000,130000,37.435468912124634,4.39378499999998,119.07648571428571,77.25714285714285
