30000,30000,719.2640249729156,30.49984499999846,42.91387537091988,60.19139465875371
35000,35000,719.4396779537201,30.46716000000015,42.76774332344213,60.52670623145401
40000,40000,715.013763666153,30.545090999999957,43.14948059701492,60.73134328358209
45000,45000,600.253336429596,27.067657000000054,45.57787900355872,61.50355871886121
50000,50000,470.34292459487915,23.205006000000594,49.94925227272727,63.11818181818182
55000,55000,374.1170485019684,20.256736000000274,54.80518571428571,64.39714285714285
60000,60000,307.69056248664856,18.195654999999988,59.757031250000004,65.86805555555556
65000,65000,262.8864734172821,16.796257999999852,64.75401219512194,67.20731707317073
70000,70000,227.98901748657227,15.741632000000664,69.78067605633802,68.61971830985915
75000,75000,204.28704023361206,15.147507999999561,74.9687277486911,70.0261780104712
80000,80000,180.8209948539734,14.290058000000045,79.88096449704142,71.2603550295858
85000,85000,165.85885405540466,13.915280000000166,84.82190967741936,72.4258064516129
90000,90000,153.90631484985352,13.677153999999973,89.76647916666667,73.61805555555556
95000,95000,147.46799993515015,13.787882999999965,94.50247101449276,74.84782608695652
100000,100000,141.2022044658661,13.874835000000076,99.22670454545454,75.96212121212122
105000,105000,136.83977055549622,14.086581000000024,103.9852421875,77.109375
110000,110000,133.7539300918579,14.321235000000343,108.235984,78.224
115000,115000,130.53228878974915,14.49914600000011,112.15740983606557,79.0327868852459
120000,120000,128.4767415523529,14.629022999999961,115.254875,79.9
125000,125000,127.33078861236572,14.889243999999962,118.30363025210083,80.69747899159664
130000,130000,127.28852844238281,15.246937000000344,121.09273109243698,81.5798319327731
