PID,PowerCap,Time,Power (W),Temperature (C),Energy (J),GPU Utilization (%),Memory Utilization (%),Frequency,PCIe TX (KB/s),PCIe RX (KB/s)
11.0,85000,1740636603.2790923,84.9,72,4.270610999999917,100.0,64.0,1365,35.498046875,171.142578125
11.0,85000,1740636604.3487866,84.73,72,4.363822999999911,97.0,78.0,1365,47.55859375,149.0234375
11.0,85000,1740636605.427255,84.653,72,4.455678999999918,100.0,88.0,1410,53.3203125,141.259765625
11.0,85000,1740636606.492084,84.647,72,4.538990999999896,100.0,87.0,1200,39.208984375,139.0625
11.0,85000,1740636607.5726314,84.7,72,4.629856000000018,100.0,85.0,1515,51.5625,140.13671875
11.0,85000,1740636608.6606643,84.521,73,4.722526000000016,100.0,85.0,1515,53.466796875,134.27734375
11.0,85000,1740636609.731509,84.325,72,4.8132409999998345,100.0,83.0,1590,48.4375,151.171875
11.0,85000,1740636610.7996347,84.995,73,4.89774199999988,100.0,62.0,1335,40.13671875,153.271484375
11.0,85000,1740636611.8646915,84.919,72,4.990505999999868,100.0,63.0,1350,43.9453125,150.29296875
11.0,85000,1740636612.9297285,84.94,73,5.082785999999942,100.0,63.0,1365,36.328125,171.6796875
11.0,85000,1740636613.9968767,84.953,73,5.165810999999849,100.0,65.0,1350,37.939453125,149.072265625
11.0,85000,1740636615.0643182,84.967,73,5.258607999999867,100.0,64.0,1350,48.046875,153.759765625
11.0,85000,1740636616.13069,84.775,73,5.3503639999998995,100.0,80.0,1125,42.724609375,134.86328125
11.0,85000,1740636617.1965322,84.403,72,5.434027999999898,100.0,83.0,1530,35.595703125,137.744140625
11.0,85000,1740636618.2662387,84.473,72,5.526411000000053,100.0,84.0,1635,45.458984375,141.943359375
11.0,85000,1740636619.3305,84.53,72,5.617905999999948,100.0,88.0,1620,32.03125,146.2890625
11.0,85000,1740636620.3989162,84.533,73,5.701951000000008,100.0,89.0,1485,34.1796875,140.72265625
11.0,85000,1740636621.461048,84.413,73,5.7941789999999855,100.0,87.0,1620,39.0625,136.767578125
11.0,85000,1740636622.527171,84.826,73,5.886250000000018,100.0,62.0,1380,44.091796875,152.05078125
11.0,85000,1740636623.5946622,84.943,73,5.9707089999999425,100.0,63.0,1365,37.060546875,153.271484375
11.0,85000,1740636624.6605685,84.899,73,6.063527999999906,100.0,63.0,1365,45.21484375,154.58984375
11.0,85000,1740636625.7263684,84.95,73,6.155718999999863,100.0,64.0,1380,43.75,152.05078125
11.0,85000,1740636626.784737,84.96,73,6.240195999999969,100.0,65.0,1395,36.5234375,115.966796875
11.0,85000,1740636627.8649652,84.619,73,6.331739999999854,100.0,80.0,1305,59.423828125,139.0625
11.0,85000,1740636628.9422023,84.74,72,6.424160000000029,100.0,82.0,1470,48.4375,138.525390625
11.0,85000,1740636630.0111184,84.654,73,6.5158859999999095,100.0,87.0,1395,39.0625,138.037109375
11.0,85000,1740636631.0748324,84.382,73,6.599476999999979,100.0,86.0,1365,39.2578125,140.13671875
11.0,85000,1740636632.1413126,84.403,73,6.691393999999946,100.0,89.0,1620,40.8203125,142.919921875
11.0,85000,1740636633.207115,84.499,73,6.782935999999836,100.0,88.0,1605,44.677734375,141.89453125
11.0,85000,1740636634.2759311,84.928,73,6.8677000000000135,100.0,62.0,1440,42.87109375,169.873046875
11.0,85000,1740636635.3467028,85.04,73,6.9601880000000165,100.0,63.0,1335,57.6171875,152.490234375
11.0,85000,1740636636.410823,84.986,73,7.0532989999999245,100.0,63.0,1305,40.91796875,154.39453125
11.0,85000,1740636637.4747596,84.922,73,7.137354999999843,100.0,63.0,1335,42.3828125,154.6875
11.0,85000,1740636638.5406804,84.911,73,7.229720000000043,100.0,64.0,1350,45.1171875,170.60546875
11.0,85000,1740636639.6057315,84.601,73,7.321026999999958,100.0,86.0,1095,33.642578125,138.671875
11.0,85000,1740636640.671913,84.535,73,7.405027000000018,100.0,89.0,1365,37.939453125,136.767578125
11.0,85000,1740636641.7403324,84.551,73,7.49675000000002,100.0,87.0,1410,46.97265625,136.1328125
11.0,85000,1740636642.8151045,84.353,73,7.587726999999859,100.0,89.0,1305,42.822265625,149.755859375
11.0,85000,1740636643.8794408,84.303,73,7.670935999999983,100.0,83.0,1380,38.57421875,142.96875
